longitude;latitude;ADG443_NN;CHL_OC4ME;KD490_M07;PAR;TSM_NN;aphy_443;bbp_443
10.1752990000;57.3987450000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1658980000;57.3994220000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1658980000;57.3994220000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1564480000;57.4001020000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1564480000;57.4001020000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1469180000;57.4007860000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1469180000;57.4007860000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1469180000;57.4007860000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1372430000;57.4014810000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1372430000;57.4014810000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1276800000;57.4021660000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1276800000;57.4021660000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1180960000;57.4028530000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1180960000;57.4028530000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1086120000;57.4035310000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.1086120000;57.4035310000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0991060000;57.4042100000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0991060000;57.4042100000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0896290000;57.4048870000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0896290000;57.4048870000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0802140000;57.4055580000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0802140000;57.4055580000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0802140000;57.4055580000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0706960000;57.4062360000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0706960000;57.4062360000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0611680000;57.4069140000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0611680000;57.4069140000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0514880000;57.4076020000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0514880000;57.4076020000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0419500000;57.4082790000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0419500000;57.4082790000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0324360000;57.4089530000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0324360000;57.4089530000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0229010000;57.4096280000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0229010000;57.4096280000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0133380000;57.4103050000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0133380000;57.4103050000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0133380000;57.4103050000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0037520000;57.4109830000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
10.0037520000;57.4109830000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9941440000;57.4116610000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9941440000;57.4116610000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9845280000;57.4123390000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9845280000;57.4123390000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9749190000;57.4130160000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9749190000;57.4130160000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9653440000;57.4136890000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9653440000;57.4136890000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9557700000;57.4143620000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9557700000;57.4143620000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9461540000;57.4150370000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9461540000;57.4150370000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9461540000;57.4150370000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9364920000;57.4157150000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9364920000;57.4157150000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9268610000;57.4163890000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9268610000;57.4163890000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9171890000;57.4170660000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9171890000;57.4170660000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9075170000;57.4177420000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.9075170000;57.4177420000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8978830000;57.4184140000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8978830000;57.4184140000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8882510000;57.4190860000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8882510000;57.4190860000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8882510000;57.4190860000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8785720000;57.4197600000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8785720000;57.4197600000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8689500000;57.4204290000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8689500000;57.4204290000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8592890000;57.4211010000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8592890000;57.4211010000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8495960000;57.4217740000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8495960000;57.4217740000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8398770000;57.4224470000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8398770000;57.4224470000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8300800000;57.4231260000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8300800000;57.4231260000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8300800000;57.4231260000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8204480000;57.4237920000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8204480000;57.4237920000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8107120000;57.4244650000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8107120000;57.4244650000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8009650000;57.4251370000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.8009650000;57.4251370000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.7912280000;57.4258090000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.7912280000;57.4258090000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.7815210000;57.4264770000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.7815210000;57.4264770000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.7815210000;57.4264770000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.7718150000;57.4271440000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.7718150000;57.4271440000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.7615500000;57.4278500000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.7615500000;57.4278500000;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.;Invalid pos.
9.7516990000;57.4285260000;35.25690;36.22890;1.10486;1564.17322;0.16365;Invalid pos.;Invalid pos.
9.7516990000;57.4285260000;35.25690;36.22890;1.10486;1564.17322;0.16365;Invalid pos.;Invalid pos.
9.7419040000;57.4291970000;0.05399;Invalid pos.;Invalid pos.;Invalid pos.;2.00000;Invalid pos.;Invalid pos.
9.7419040000;57.4291970000;0.05399;Invalid pos.;Invalid pos.;Invalid pos.;2.00000;Invalid pos.;Invalid pos.
9.7321000000;57.4298680000;0.06185;Invalid pos.;Invalid pos.;Invalid pos.;0.44542;Invalid pos.;Invalid pos.
9.7321000000;57.4298680000;0.06185;Invalid pos.;Invalid pos.;Invalid pos.;0.42722;Invalid pos.;Invalid pos.
9.7321000000;57.4298680000;0.06472;Invalid pos.;Invalid pos.;Invalid pos.;0.42722;Invalid pos.;Invalid pos.
9.7222860000;57.4305390000;0.22005;4.93075;0.26862;1550.78748;0.28149;0.51465;0.03950
9.7222860000;57.4305390000;0.22005;4.93075;0.26862;1550.78748;0.28149;0.51380;0.03940
9.7124670000;57.4312090000;0.09732;4.93075;0.25440;1557.48035;0.54873;0.54739;0.04145
9.7124670000;57.4312090000;0.09732;4.93075;0.25440;1557.48035;0.54873;0.54739;0.04134
9.7026340000;57.4318800000;0.16022;4.58582;0.26862;1557.48035;0.64839;0.51235;0.03684
9.7026340000;57.4318800000;0.16022;4.58582;0.26862;1557.48035;0.64839;0.51151;0.03675
9.6927980000;57.4325500000;0.22005;4.42251;0.26141;1564.17322;0.62189;0.39381;0.02812
9.6927980000;57.4325500000;0.22005;4.42251;0.26141;1564.17322;0.62189;0.39307;0.02805
9.6829470000;57.4332210000;0.24093;5.11283;0.28363;1564.17322;0.79878;0.38176;0.02504
9.6829470000;57.4332210000;0.24093;5.11283;0.28363;1564.17322;0.79878;0.38087;0.02497
9.6829470000;57.4332210000;0.24093;5.11283;0.28363;1564.17322;0.79878;0.37997;0.02490
9.6730920000;57.4338900000;0.24093;5.30163;0.29145;1564.17322;0.76614;0.36567;0.02411
9.6730920000;57.4338900000;0.24093;5.30163;0.29145;1564.17322;0.76614;0.36464;0.02404
9.6632250000;57.4345600000;0.23025;Invalid pos.;Invalid pos.;1497.24414;0.67601;Invalid pos.;Invalid pos.
9.6632250000;57.4345600000;0.23025;Invalid pos.;Invalid pos.;1497.24414;0.67601;Invalid pos.;Invalid pos.
9.6533520000;57.4352300000;0.25210;Invalid pos.;Invalid pos.;1470.47241;0.98405;Invalid pos.;Invalid pos.
9.6533520000;57.4352300000;0.25210;Invalid pos.;Invalid pos.;1423.62207;0.98405;Invalid pos.;Invalid pos.
9.6434680000;57.4358990000;0.25210;Invalid pos.;Invalid pos.;1356.69287;1.02597;Invalid pos.;Invalid pos.
9.6434680000;57.4358990000;0.25210;Invalid pos.;Invalid pos.;1309.84253;1.02597;Invalid pos.;Invalid pos.
9.6335800000;57.4365680000;0.25210;Invalid pos.;Invalid pos.;1356.69287;1.16276;Invalid pos.;Invalid pos.
9.6335800000;57.4365680000;0.25210;Invalid pos.;Invalid pos.;1383.46460;1.16276;Invalid pos.;Invalid pos.
9.6335800000;57.4365680000;0.25210;Invalid pos.;Invalid pos.;1403.54333;1.16276;Invalid pos.;Invalid pos.
9.6236760000;57.4372370000;0.25210;Invalid pos.;Invalid pos.;1396.85046;1.06968;Invalid pos.;Invalid pos.
9.6236760000;57.4372370000;0.25210;Invalid pos.;Invalid pos.;1396.85046;1.06968;Invalid pos.;Invalid pos.
9.6137690000;57.4379060000;0.25210;Invalid pos.;Invalid pos.;1390.15747;0.98405;Invalid pos.;Invalid pos.
9.6137690000;57.4379060000;0.25210;Invalid pos.;Invalid pos.;1383.46460;0.98405;Invalid pos.;Invalid pos.
9.6038480000;57.4385740000;0.25210;Invalid pos.;Invalid pos.;1383.46460;1.43246;Invalid pos.;Invalid pos.
9.6038480000;57.4385740000;0.25210;Invalid pos.;Invalid pos.;1376.77173;1.43246;Invalid pos.;Invalid pos.
9.5939210000;57.4392430000;0.26379;Invalid pos.;Invalid pos.;1363.38586;1.26394;Invalid pos.;Invalid pos.
9.5939210000;57.4392430000;0.26379;Invalid pos.;Invalid pos.;1363.38586;1.26394;Invalid pos.;Invalid pos.
9.5939210000;57.4392430000;0.26379;Invalid pos.;Invalid pos.;1356.69287;1.26394;Invalid pos.;Invalid pos.
9.5839820000;57.4399110000;0.24093;Invalid pos.;Invalid pos.;1363.38586;1.49349;Invalid pos.;Invalid pos.
9.5839820000;57.4399110000;0.24093;Invalid pos.;Invalid pos.;1356.69287;1.49349;Invalid pos.;Invalid pos.
9.5740380000;57.4405790000;0.23025;100.00000;10.00000;1370.07874;1.55711;Invalid pos.;Invalid pos.
9.5740380000;57.4405790000;0.23025;100.00000;10.00000;1390.15747;1.55711;Invalid pos.;Invalid pos.
9.5640840000;57.4412460000;0.26379;100.00000;10.00000;1396.85046;1.26394;Invalid pos.;Invalid pos.
9.5640840000;57.4412460000;0.26379;100.00000;10.00000;1396.85046;1.26394;Invalid pos.;Invalid pos.
9.5541200000;57.4419140000;0.25210;Invalid pos.;10.00000;1390.15747;1.55711;Invalid pos.;Invalid pos.
9.5541200000;57.4419140000;0.25210;Invalid pos.;10.00000;1383.46460;1.55711;Invalid pos.;Invalid pos.
9.5541200000;57.4419140000;0.25210;Invalid pos.;10.00000;1376.77173;1.55711;Invalid pos.;Invalid pos.
9.5441480000;57.4425810000;0.24093;100.00000;10.00000;1383.46460;1.69261;Invalid pos.;Invalid pos.
9.5441480000;57.4425810000;0.24093;100.00000;10.00000;1390.15747;1.69261;Invalid pos.;Invalid pos.
9.5341640000;57.4432490000;0.23025;100.00000;10.00000;1416.92920;2.08520;Invalid pos.;Invalid pos.
9.5341640000;57.4432490000;0.23025;100.00000;10.00000;1443.70081;2.08520;Invalid pos.;Invalid pos.
9.5241730000;57.4439160000;0.25210;100.00000;10.00000;1437.00793;1.43246;Invalid pos.;Invalid pos.
9.5241730000;57.4439160000;0.25210;100.00000;10.00000;1437.00793;1.43246;Invalid pos.;Invalid pos.
9.5141760000;57.4445820000;0.24093;83.41801;7.21552;1463.77954;2.08520;Invalid pos.;Invalid pos.
9.5141760000;57.4445820000;0.24093;83.41801;7.41445;1450.39368;2.08520;Invalid pos.;Invalid pos.
9.5041660000;57.4452490000;0.25210;46.69725;5.20637;1410.23621;1.49349;Invalid pos.;Invalid pos.
9.5041660000;57.4452490000;0.25210;46.69725;5.49740;1416.92920;1.49349;Invalid pos.;Invalid pos.
9.5041660000;57.4452490000;0.25210;48.42162;5.64896;1416.92920;1.49349;Invalid pos.;Invalid pos.
9.4941500000;57.4459150000;0.24093;83.41801;4.66973;1423.62207;1.69261;Invalid pos.;Invalid pos.
9.4941500000;57.4459150000;0.24093;83.41801;4.79847;1416.92920;1.69261;Invalid pos.;Invalid pos.
9.4841210000;57.4465810000;0.24093;27.10634;3.46234;1430.31494;2.08520;Invalid pos.;Invalid pos.
9.4841210000;57.4465810000;0.24093;27.10634;3.55780;1443.70081;2.08520;Invalid pos.;Invalid pos.
9.4740860000;57.4472470000;0.22005;21.80633;2.43123;1470.47241;2.08520;Invalid pos.;Invalid pos.
9.4740860000;57.4472470000;0.22005;22.61157;2.43123;1490.55115;2.08520;Invalid pos.;Invalid pos.
9.4640390000;57.4479120000;0.26379;15.17408;1.33655;1497.24414;1.69261;Invalid pos.;Invalid pos.
9.4640390000;57.4479120000;0.25210;15.17408;1.37339;1503.93701;1.69261;Invalid pos.;Invalid pos.
9.4640390000;57.4479120000;0.25210;15.17408;1.41126;1503.93701;1.69261;Invalid pos.;Invalid pos.
9.4539870000;57.4485780000;0.24093;15.17408;0.99098;1503.93701;2.17404;Invalid pos.;Invalid pos.
9.4539870000;57.4485780000;0.24093;15.17408;1.01830;1497.24414;2.17404;Invalid pos.;Invalid pos.
9.4439190000;57.4492430000;0.26379;15.17408;0.42650;1497.24414;1.69261;Invalid pos.;Invalid pos.
9.4439190000;57.4492430000;0.26379;15.73441;0.42650;1483.85828;1.69261;Invalid pos.;Invalid pos.
9.4338490000;57.4499080000;0.25210;12.65792;0.73475;1450.39368;1.83990;Invalid pos.;Invalid pos.
9.4338490000;57.4499080000;0.25210;12.65792;0.75501;1443.70081;1.83990;Invalid pos.;Invalid pos.
9.4237660000;57.4505730000;0.26379;10.94889;0.59109;1423.62207;1.76472;Invalid pos.;Invalid pos.
9.4237660000;57.4505730000;0.26379;10.94889;0.60739;1430.31494;1.76472;Invalid pos.;Invalid pos.
9.4237660000;57.4505730000;0.26379;10.94889;0.60739;1430.31494;1.76472;Invalid pos.;Invalid pos.
9.4136750000;57.4512370000;0.26379;9.13335;0.40392;1457.08667;1.91828;Invalid pos.;Invalid pos.
9.4136750000;57.4512370000;0.26379;9.13335;0.40392;1463.77954;1.91828;Invalid pos.;Invalid pos.
9.4035770000;57.4519010000;0.24093;16.31543;0.48863;1463.77954;1.62345;Invalid pos.;Invalid pos.
9.4035770000;57.4519010000;0.24093;16.31543;0.48863;1470.47241;1.62345;Invalid pos.;Invalid pos.
9.3934660000;57.4525650000;0.24093;5.70040;0.36229;1477.16541;1.62345;Invalid pos.;Invalid pos.
9.3934660000;57.4525650000;0.24093;5.70040;0.37228;1477.16541;1.62345;Invalid pos.;Invalid pos.
9.3833470000;57.4532290000;0.27602;6.83354;0.38254;1457.08667;1.49349;Invalid pos.;Invalid pos.
9.3833470000;57.4532290000;0.27602;6.83354;0.38254;1450.39368;1.49349;Invalid pos.;Invalid pos.
9.3833470000;57.4532290000;0.27602;7.08588;0.39309;1443.70081;1.49349;Invalid pos.;Invalid pos.
9.3732200000;57.4538930000;0.24093;6.83354;0.38254;1450.39368;1.26394;Invalid pos.;Invalid pos.
9.3732200000;57.4538930000;0.24093;6.83354;0.38254;1450.39368;1.26394;Invalid pos.;Invalid pos.
9.3630810000;57.4545560000;0.22005;7.90019;0.46276;1450.39368;1.69261;Invalid pos.;Invalid pos.
9.3630810000;57.4545560000;0.22005;7.90019;0.46276;1437.00793;1.69261;Invalid pos.;Invalid pos.
9.3529380000;57.4552190000;0.23025;14.63371;0.53016;1463.77954;1.62345;Invalid pos.;Invalid pos.
9.3529380000;57.4552190000;0.23025;14.63371;0.53016;1497.24414;1.62345;Invalid pos.;Invalid pos.
9.3427800000;57.4558820000;0.24093;11.77243;0.48863;1503.93701;1.69261;Invalid pos.;Invalid pos.
9.3427800000;57.4558820000;0.24093;11.77243;0.48863;1503.93701;1.69261;Invalid pos.;Invalid pos.
9.3427800000;57.4558820000;0.24093;11.77243;0.50210;1503.93701;1.69261;Invalid pos.;Invalid pos.
9.3326140000;57.4565450000;0.18356;10.94889;0.53016;1503.93701;2.67829;Invalid pos.;Invalid pos.
9.3326140000;57.4565450000;0.18356;10.94889;0.53016;1503.93701;2.67829;Invalid pos.;Invalid pos.
9.3224410000;57.4572070000;0.20098;15.17408;0.64134;1510.62988;1.43246;Invalid pos.;Invalid pos.
